Waktu,Vc(V)
0.009880,-1.#IND00
0.009890,-1.#IND00
0.009900,-1.#IND00
0.009910,-1.#IND00
0.009920,-1.#IND00
0.009930,-1.#IND00
0.009940,-1.#IND00
0.009950,-1.#IND00
0.009960,-1.#IND00
0.009970,-1.#IND00
0.009980,-1.#IND00
0.009990,-1.#IND00
0.010000,-1.#IND00
0.010010,-1.#IND00
0.010020,-1.#IND00
0.010030,-1.#IND00
0.010040,-1.#IND00
0.010050,-1.#IND00
0.010060,-1.#IND00
0.010070,-1.#IND00
0.010080,-1.#IND00
0.010090,-1.#IND00
0.010100,-1.#IND00
0.010110,-1.#IND00
0.010120,-1.#IND00
0.010130,-1.#IND00
0.010140,-1.#IND00
0.010150,-1.#IND00
0.010160,-1.#IND00
0.010170,-1.#IND00
0.010180,-1.#IND00
0.010190,-1.#IND00
0.010200,-1.#IND00
0.010210,-1.#IND00
0.010220,-1.#IND00
0.010230,-1.#IND00
0.010240,-1.#IND00
0.010250,-1.#IND00
0.010260,-1.#IND00
0.010270,-1.#IND00
0.010280,-1.#IND00
0.010290,-1.#IND00
0.010300,-1.#IND00
0.010310,-1.#IND00
0.010320,-1.#IND00
0.010330,-1.#IND00
0.010340,-1.#IND00
0.010350,-1.#IND00
0.010360,-1.#IND00
0.010370,-1.#IND00
0.010380,-1.#IND00
0.010390,-1.#IND00
0.010400,-1.#IND00
0.010410,-1.#IND00
0.010420,-1.#IND00
0.010430,-1.#IND00
0.010440,-1.#IND00
0.010450,-1.#IND00
0.010460,-1.#IND00
0.010470,-1.#IND00
0.010480,-1.#IND00
0.010490,-1.#IND00
0.010500,-1.#IND00
0.010510,-1.#IND00
0.010520,-1.#IND00
0.010530,-1.#IND00
0.010540,-1.#IND00
0.010550,-1.#IND00
0.010560,-1.#IND00
0.010570,-1.#IND00
0.010580,-1.#IND00
0.010590,-1.#IND00
0.010600,-1.#IND00
0.010610,-1.#IND00
0.010620,-1.#IND00
0.010630,-1.#IND00
0.010640,-1.#IND00
0.010650,-1.#IND00
0.010660,-1.#IND00
0.010670,-1.#IND00
0.010680,-1.#IND00
0.010690,-1.#IND00
0.010700,-1.#IND00
0.010710,-1.#IND00
0.010720,-1.#IND00
0.010730,-1.#IND00
0.010740,-1.#IND00
0.010750,-1.#IND00
0.010760,-1.#IND00
0.010770,-1.#IND00
0.010780,-1.#IND00
0.010790,-1.#IND00
0.010800,-1.#IND00
0.010810,-1.#IND00
0.010820,-1.#IND00
0.010830,-1.#IND00
0.010840,-1.#IND00
0.010850,-1.#IND00
0.010860,-1.#IND00
0.010870,-1.#IND00
0.010880,-1.#IND00
0.010890,-1.#IND00
0.010900,-1.#IND00
0.010910,-1.#IND00
0.010920,-1.#IND00
0.010930,-1.#IND00
0.010940,-1.#IND00
0.010950,-1.#IND00
0.010960,-1.#IND00
0.010970,-1.#IND00
0.010980,-1.#IND00
0.010990,-1.#IND00
0.011000,-1.#IND00
0.011010,-1.#IND00
0.011020,-1.#IND00
0.011030,-1.#IND00
0.011040,-1.#IND00
0.011050,-1.#IND00
0.011060,-1.#IND00
0.011070,-1.#IND00
0.011080,-1.#IND00
0.011090,-1.#IND00
0.011100,-1.#IND00
0.011110,-1.#IND00
0.011120,-1.#IND00
0.011130,-1.#IND00
0.011140,-1.#IND00
0.011150,-1.#IND00
0.011160,-1.#IND00
0.011170,-1.#IND00
0.011180,-1.#IND00
0.011190,-1.#IND00
0.011200,-1.#IND00
0.011210,-1.#IND00
0.011220,-1.#IND00
0.011230,-1.#IND00
0.011240,-1.#IND00
0.011250,-1.#IND00
0.011260,-1.#IND00
0.011270,-1.#IND00
0.011280,-1.#IND00
0.011290,-1.#IND00
0.011300,-1.#IND00
0.011310,-1.#IND00
0.011320,-1.#IND00
0.011330,-1.#IND00
0.011340,-1.#IND00
0.011350,-1.#IND00
0.011360,-1.#IND00
0.011370,-1.#IND00
0.011380,-1.#IND00
0.011390,-1.#IND00
0.011400,-1.#IND00
0.011410,-1.#IND00
0.011420,-1.#IND00
0.011430,-1.#IND00
0.011440,-1.#IND00
0.011450,-1.#IND00
0.011460,-1.#IND00
0.011470,-1.#IND00
0.011480,-1.#IND00
0.011490,-1.#IND00
0.011500,-1.#IND00
0.011510,-1.#IND00
0.011520,-1.#IND00
0.011530,-1.#IND00
0.011540,-1.#IND00
0.011550,-1.#IND00
0.011560,-1.#IND00
0.011570,-1.#IND00
0.011580,-1.#IND00
0.011590,-1.#IND00
0.011600,-1.#IND00
0.011610,-1.#IND00
0.011620,-1.#IND00
0.011630,-1.#IND00
0.011640,-1.#IND00
0.011650,-1.#IND00
0.011660,-1.#IND00
0.011670,-1.#IND00
0.011680,-1.#IND00
0.011690,-1.#IND00
0.011700,-1.#IND00
0.011710,-1.#IND00
0.011720,-1.#IND00
0.011730,-1.#IND00
0.011740,-1.#IND00
0.011750,-1.#IND00
0.011760,-1.#IND00
0.011770,-1.#IND00
0.011780,-1.#IND00
0.011790,-1.#IND00
0.011800,-1.#IND00
0.011810,-1.#IND00
0.011820,-1.#IND00
0.011830,-1.#IND00
0.011840,-1.#IND00
0.011850,-1.#IND00
0.011860,-1.#IND00
0.011870,-1.#IND00
0.011880,-1.#IND00
0.011890,-1.#IND00
0.011900,-1.#IND00
0.011910,-1.#IND00
0.011920,-1.#IND00
0.011930,-1.#IND00
0.011940,-1.#IND00
0.011950,-1.#IND00
0.011960,-1.#IND00
0.011970,-1.#IND00
0.011980,-1.#IND00
0.011990,-1.#IND00
0.012000,-1.#IND00
0.012010,-1.#IND00
0.012020,-1.#IND00
0.012030,-1.#IND00
0.012040,-1.#IND00
0.012050,-1.#IND00
0.012060,-1.#IND00
0.012070,-1.#IND00
0.012080,-1.#IND00
0.012090,-1.#IND00
0.012100,-1.#IND00
0.012110,-1.#IND00
0.012120,-1.#IND00
0.012130,-1.#IND00
0.012140,-1.#IND00
0.012150,-1.#IND00
0.012160,-1.#IND00
0.012170,-1.#IND00
0.012180,-1.#IND00
0.012190,-1.#IND00
0.012200,-1.#IND00
0.012210,-1.#IND00
0.012220,-1.#IND00
0.012230,-1.#IND00
0.012240,-1.#IND00
0.012250,-1.#IND00
0.012260,-1.#IND00
0.012270,-1.#IND00
0.012280,-1.#IND00
0.012290,-1.#IND00
0.012300,-1.#IND00
0.012310,-1.#IND00
0.012320,-1.#IND00
0.012330,-1.#IND00
0.012340,-1.#IND00
0.012350,-1.#IND00
0.012360,-1.#IND00
0.012370,-1.#IND00
0.012380,-1.#IND00
0.012390,-1.#IND00
0.012400,-1.#IND00
0.012410,-1.#IND00
0.012420,-1.#IND00
0.012430,-1.#IND00
0.012440,-1.#IND00
0.012450,-1.#IND00
0.012460,-1.#IND00
0.012470,-1.#IND00
0.012480,-1.#IND00
0.012490,-1.#IND00
0.012500,-1.#IND00
0.012510,-1.#IND00
0.012520,-1.#IND00
0.012530,-1.#IND00
0.012540,-1.#IND00
0.012550,-1.#IND00
0.012560,-1.#IND00
0.012570,-1.#IND00
0.012580,-1.#IND00
0.012590,-1.#IND00
0.012600,-1.#IND00
0.012610,-1.#IND00
0.012620,-1.#IND00
0.012630,-1.#IND00
0.012640,-1.#IND00
0.012650,-1.#IND00
0.012660,-1.#IND00
0.012670,-1.#IND00
0.012680,-1.#IND00
0.012690,-1.#IND00
0.012700,-1.#IND00
0.012710,-1.#IND00
0.012720,-1.#IND00
0.012730,-1.#IND00
0.012740,-1.#IND00
0.012750,-1.#IND00
0.012760,-1.#IND00
0.012770,-1.#IND00
0.012780,-1.#IND00
0.012790,-1.#IND00
0.012800,-1.#IND00
0.012810,-1.#IND00
0.012820,-1.#IND00
0.012830,-1.#IND00
0.012840,-1.#IND00
0.012850,-1.#IND00
0.012860,-1.#IND00
0.012870,-1.#IND00
0.012880,-1.#IND00
0.012890,-1.#IND00
0.012900,-1.#IND00
0.012910,-1.#IND00
0.012920,-1.#IND00
0.012930,-1.#IND00
0.012940,-1.#IND00
0.012950,-1.#IND00
0.012960,-1.#IND00
0.012970,-1.#IND00
0.012980,-1.#IND00
0.012990,-1.#IND00
0.013000,-1.#IND00
0.013010,-1.#IND00
0.013020,-1.#IND00
0.013030,-1.#IND00
0.013040,-1.#IND00
0.013050,-1.#IND00
0.013060,-1.#IND00
0.013070,-1.#IND00
0.013080,-1.#IND00
0.013090,-1.#IND00
0.013100,-1.#IND00
0.013110,-1.#IND00
0.013120,-1.#IND00
0.013130,-1.#IND00
0.013140,-1.#IND00
0.013150,-1.#IND00
0.013160,-1.#IND00
0.013170,-1.#IND00
0.013180,-1.#IND00
0.013190,-1.#IND00
0.013200,-1.#IND00
0.013210,-1.#IND00
0.013220,-1.#IND00
0.013230,-1.#IND00
0.013240,-1.#IND00
0.013250,-1.#IND00
0.013260,-1.#IND00
0.013270,-1.#IND00
0.013280,-1.#IND00
0.013290,-1.#IND00
0.013300,-1.#IND00
0.013310,-1.#IND00
0.013320,-1.#IND00
0.013330,-1.#IND00
0.013340,-1.#IND00
0.013350,-1.#IND00
0.013360,-1.#IND00
0.013370,-1.#IND00
0.013380,-1.#IND00
0.013390,-1.#IND00
0.013400,-1.#IND00
0.013410,-1.#IND00
0.013420,-1.#IND00
0.013430,-1.#IND00
0.013440,-1.#IND00
0.013450,-1.#IND00
0.013460,-1.#IND00
0.013470,-1.#IND00
0.013480,-1.#IND00
0.013490,-1.#IND00
0.013500,-1.#IND00
0.013510,-1.#IND00
0.013520,-1.#IND00
0.013530,-1.#IND00
0.013540,-1.#IND00
0.013550,-1.#IND00
0.013560,-1.#IND00
0.013570,-1.#IND00
0.013580,-1.#IND00
0.013590,-1.#IND00
0.013600,-1.#IND00
0.013610,-1.#IND00
0.013620,-1.#IND00
0.013630,-1.#IND00
0.013640,-1.#IND00
0.013650,-1.#IND00
0.013660,-1.#IND00
0.013670,-1.#IND00
0.013680,-1.#IND00
0.013690,-1.#IND00
0.013700,-1.#IND00
0.013710,-1.#IND00
0.013720,-1.#IND00
0.013730,-1.#IND00
0.013740,-1.#IND00
0.013750,-1.#IND00
0.013760,-1.#IND00
0.013770,-1.#IND00
0.013780,-1.#IND00
0.013790,-1.#IND00
0.013800,-1.#IND00
0.013810,-1.#IND00
0.013820,-1.#IND00
0.013830,-1.#IND00
0.013840,-1.#IND00
0.013850,-1.#IND00
0.013860,-1.#IND00
0.013870,-1.#IND00
0.013880,-1.#IND00
0.013890,-1.#IND00
0.013900,-1.#IND00
0.013910,-1.#IND00
0.013920,-1.#IND00
0.013930,-1.#IND00
0.013940,-1.#IND00
0.013950,-1.#IND00
0.013960,-1.#IND00
0.013970,-1.#IND00
0.013980,-1.#IND00
0.013990,-1.#IND00
0.014000,-1.#IND00
0.014010,-1.#IND00
0.014020,-1.#IND00
0.014030,-1.#IND00
0.014040,-1.#IND00
0.014050,-1.#IND00
0.014060,-1.#IND00
0.014070,-1.#IND00
0.014080,-1.#IND00
0.014090,-1.#IND00
0.014100,-1.#IND00
0.014110,-1.#IND00
0.014120,-1.#IND00
0.014130,-1.#IND00
0.014140,-1.#IND00
0.014150,-1.#IND00
0.014160,-1.#IND00
0.014170,-1.#IND00
0.014180,-1.#IND00
0.014190,-1.#IND00
0.014200,-1.#IND00
0.014210,-1.#IND00
0.014220,-1.#IND00
0.014230,-1.#IND00
0.014240,-1.#IND00
0.014250,-1.#IND00
0.014260,-1.#IND00
0.014270,-1.#IND00
0.014280,-1.#IND00
0.014290,-1.#IND00
0.014300,-1.#IND00
0.014310,-1.#IND00
0.014320,-1.#IND00
0.014330,-1.#IND00
0.014340,-1.#IND00
0.014350,-1.#IND00
0.014360,-1.#IND00
0.014370,-1.#IND00
0.014380,-1.#IND00
0.014390,-1.#IND00
0.014400,-1.#IND00
0.014410,-1.#IND00
0.014420,-1.#IND00
0.014430,-1.#IND00
0.014440,-1.#IND00
0.014450,-1.#IND00
0.014460,-1.#IND00
0.014470,-1.#IND00
0.014480,-1.#IND00
0.014490,-1.#IND00
0.014500,-1.#IND00
0.014510,-1.#IND00
0.014520,-1.#IND00
0.014530,-1.#IND00
0.014540,-1.#IND00
0.014550,-1.#IND00
0.014560,-1.#IND00
0.014570,-1.#IND00
0.014580,-1.#IND00
0.014590,-1.#IND00
0.014600,-1.#IND00
0.014610,-1.#IND00
0.014620,-1.#IND00
0.014630,-1.#IND00
0.014640,-1.#IND00
0.014650,-1.#IND00
0.014660,-1.#IND00
0.014670,-1.#IND00
0.014680,-1.#IND00
0.014690,-1.#IND00
0.014700,-1.#IND00
0.014710,-1.#IND00
0.014720,-1.#IND00
0.014730,-1.#IND00
0.014740,-1.#IND00
0.014750,-1.#IND00
0.014760,-1.#IND00
0.014770,-1.#IND00
0.014780,-1.#IND00
0.014790,-1.#IND00
0.014800,-1.#IND00
0.014810,-1.#IND00
0.014820,-1.#IND00
0.014830,-1.#IND00
0.014840,-1.#IND00
0.014850,-1.#IND00
0.014860,-1.#IND00
0.014870,-1.#IND00
0.014880,-1.#IND00
0.014890,-1.#IND00
0.014900,-1.#IND00
0.014910,-1.#IND00
0.014920,-1.#IND00
0.014930,-1.#IND00
0.014940,-1.#IND00
0.014950,-1.#IND00
0.014960,-1.#IND00
0.014970,-1.#IND00
0.014980,-1.#IND00
0.014990,-1.#IND00
0.015000,-1.#IND00
0.015010,-1.#IND00
0.015020,-1.#IND00
0.015030,-1.#IND00
0.015040,-1.#IND00
0.015050,-1.#IND00
0.015060,-1.#IND00
0.015070,-1.#IND00
0.015080,-1.#IND00
0.015090,-1.#IND00
0.015100,-1.#IND00
0.015110,-1.#IND00
0.015120,-1.#IND00
0.015130,-1.#IND00
0.015140,-1.#IND00
0.015150,-1.#IND00
0.015160,-1.#IND00
0.015170,-1.#IND00
0.015180,-1.#IND00
0.015190,-1.#IND00
0.015200,-1.#IND00
0.015210,-1.#IND00
0.015220,-1.#IND00
0.015230,-1.#IND00
0.015240,-1.#IND00
0.015250,-1.#IND00
0.015260,-1.#IND00
0.015270,-1.#IND00
0.015280,-1.#IND00
0.015290,-1.#IND00
0.015300,-1.#IND00
0.015310,-1.#IND00
0.015320,-1.#IND00
0.015330,-1.#IND00
0.015340,-1.#IND00
0.015350,-1.#IND00
0.015360,-1.#IND00
0.015370,-1.#IND00
0.015380,-1.#IND00
0.015390,-1.#IND00
0.015400,-1.#IND00
0.015410,-1.#IND00
0.015420,-1.#IND00
0.015430,-1.#IND00
0.015440,-1.#IND00
0.015450,-1.#IND00
0.015460,-1.#IND00
0.015470,-1.#IND00
0.015480,-1.#IND00
0.015490,-1.#IND00
0.015500,-1.#IND00
0.015510,-1.#IND00
0.015520,-1.#IND00
0.015530,-1.#IND00
0.015540,-1.#IND00
0.015550,-1.#IND00
0.015560,-1.#IND00
0.015570,-1.#IND00
0.015580,-1.#IND00
0.015590,-1.#IND00
0.015600,-1.#IND00
0.015610,-1.#IND00
0.015620,-1.#IND00
0.015630,-1.#IND00
0.015640,-1.#IND00
0.015650,-1.#IND00
0.015660,-1.#IND00
0.015670,-1.#IND00
0.015680,-1.#IND00
0.015690,-1.#IND00
0.015700,-1.#IND00
0.015710,-1.#IND00
0.015720,-1.#IND00
0.015730,-1.#IND00
0.015740,-1.#IND00
0.015750,-1.#IND00
0.015760,-1.#IND00
0.015770,-1.#IND00
0.015780,-1.#IND00
0.015790,-1.#IND00
0.015800,-1.#IND00
0.015810,-1.#IND00
0.015820,-1.#IND00
0.015830,-1.#IND00
0.015840,-1.#IND00
0.015850,-1.#IND00
0.015860,-1.#IND00
0.015870,-1.#IND00
0.015880,-1.#IND00
0.015890,-1.#IND00
0.015900,-1.#IND00
0.015910,-1.#IND00
0.015920,-1.#IND00
0.015930,-1.#IND00
0.015940,-1.#IND00
0.015950,-1.#IND00
0.015960,-1.#IND00
0.015970,-1.#IND00
0.015980,-1.#IND00
0.015990,-1.#IND00
0.016000,-1.#IND00
0.016010,-1.#IND00
0.016020,-1.#IND00
0.016030,-1.#IND00
0.016040,-1.#IND00
0.016050,-1.#IND00
0.016060,-1.#IND00
0.016070,-1.#IND00
0.016080,-1.#IND00
0.016090,-1.#IND00
0.016100,-1.#IND00
0.016110,-1.#IND00
0.016120,-1.#IND00
0.016130,-1.#IND00
0.016140,-1.#IND00
0.016150,-1.#IND00
0.016160,-1.#IND00
0.016170,-1.#IND00
0.016180,-1.#IND00
0.016190,-1.#IND00
0.016200,-1.#IND00
0.016210,-1.#IND00
0.016220,-1.#IND00
0.016230,-1.#IND00
0.016240,-1.#IND00
0.016250,-1.#IND00
0.016260,-1.#IND00
0.016270,-1.#IND00
0.016280,-1.#IND00
0.016290,-1.#IND00
0.016300,-1.#IND00
0.016310,-1.#IND00
0.016320,-1.#IND00
0.016330,-1.#IND00
0.016340,-1.#IND00
0.016350,-1.#IND00
0.016360,-1.#IND00
0.016370,-1.#IND00
0.016380,-1.#IND00
0.016390,-1.#IND00
0.016400,-1.#IND00
0.016410,-1.#IND00
0.016420,-1.#IND00
0.016430,-1.#IND00
0.016440,-1.#IND00
0.016450,-1.#IND00
0.016460,-1.#IND00
0.016470,-1.#IND00
0.016480,-1.#IND00
0.016490,-1.#IND00
0.016500,-1.#IND00
0.016510,-1.#IND00
0.016520,-1.#IND00
0.016530,-1.#IND00
0.016540,-1.#IND00
0.016550,-1.#IND00
0.016560,-1.#IND00
0.016570,-1.#IND00
0.016580,-1.#IND00
0.016590,-1.#IND00
0.016600,-1.#IND00
0.016610,-1.#IND00
0.016620,-1.#IND00
0.016630,-1.#IND00
0.016640,-1.#IND00
0.016650,-1.#IND00
0.016660,-1.#IND00
0.016670,-1.#IND00
0.016680,-1.#IND00
0.016690,-1.#IND00
0.016700,-1.#IND00
0.016710,-1.#IND00
0.016720,-1.#IND00
0.016730,-1.#IND00
0.016740,-1.#IND00
0.016750,-1.#IND00
0.016760,-1.#IND00
0.016770,-1.#IND00
0.016780,-1.#IND00
0.016790,-1.#IND00
0.016800,-1.#IND00
0.016810,-1.#IND00
0.016820,-1.#IND00
0.016830,-1.#IND00
0.016840,-1.#IND00
0.016850,-1.#IND00
0.016860,-1.#IND00
0.016870,-1.#IND00
0.016880,-1.#IND00
0.016890,-1.#IND00
0.016900,-1.#IND00
0.016910,-1.#IND00
0.016920,-1.#IND00
0.016930,-1.#IND00
0.016940,-1.#IND00
0.016950,-1.#IND00
0.016960,-1.#IND00
0.016970,-1.#IND00
0.016980,-1.#IND00
0.016990,-1.#IND00
0.017000,-1.#IND00
0.017010,-1.#IND00
0.017020,-1.#IND00
0.017030,-1.#IND00
0.017040,-1.#IND00
0.017050,-1.#IND00
0.017060,-1.#IND00
0.017070,-1.#IND00
0.017080,-1.#IND00
0.017090,-1.#IND00
0.017100,-1.#IND00
0.017110,-1.#IND00
0.017120,-1.#IND00
0.017130,-1.#IND00
0.017140,-1.#IND00
0.017150,-1.#IND00
0.017160,-1.#IND00
0.017170,-1.#IND00
0.017180,-1.#IND00
0.017190,-1.#IND00
0.017200,-1.#IND00
0.017210,-1.#IND00
0.017220,-1.#IND00
0.017230,-1.#IND00
0.017240,-1.#IND00
0.017250,-1.#IND00
0.017260,-1.#IND00
0.017270,-1.#IND00
0.017280,-1.#IND00
0.017290,-1.#IND00
0.017300,-1.#IND00
0.017310,-1.#IND00
0.017320,-1.#IND00
0.017330,-1.#IND00
0.017340,-1.#IND00
0.017350,-1.#IND00
0.017360,-1.#IND00
0.017370,-1.#IND00
0.017380,-1.#IND00
0.017390,-1.#IND00
0.017400,-1.#IND00
0.017410,-1.#IND00
0.017420,-1.#IND00
0.017430,-1.#IND00
0.017440,-1.#IND00
0.017450,-1.#IND00
0.017460,-1.#IND00
0.017470,-1.#IND00
0.017480,-1.#IND00
0.017490,-1.#IND00
0.017500,-1.#IND00
0.017510,-1.#IND00
0.017520,-1.#IND00
0.017530,-1.#IND00
0.017540,-1.#IND00
0.017550,-1.#IND00
0.017560,-1.#IND00
0.017570,-1.#IND00
0.017580,-1.#IND00
0.017590,-1.#IND00
0.017600,-1.#IND00
0.017610,-1.#IND00
0.017620,-1.#IND00
0.017630,-1.#IND00
0.017640,-1.#IND00
0.017650,-1.#IND00
0.017660,-1.#IND00
0.017670,-1.#IND00
0.017680,-1.#IND00
0.017690,-1.#IND00
0.017700,-1.#IND00
0.017710,-1.#IND00
0.017720,-1.#IND00
0.017730,-1.#IND00
0.017740,-1.#IND00
0.017750,-1.#IND00
0.017760,-1.#IND00
0.017770,-1.#IND00
0.017780,-1.#IND00
0.017790,-1.#IND00
0.017800,-1.#IND00
0.017810,-1.#IND00
0.017820,-1.#IND00
0.017830,-1.#IND00
0.017840,-1.#IND00
0.017850,-1.#IND00
0.017860,-1.#IND00
0.017870,-1.#IND00
0.017880,-1.#IND00
0.017890,-1.#IND00
0.017900,-1.#IND00
0.017910,-1.#IND00
0.017920,-1.#IND00
0.017930,-1.#IND00
0.017940,-1.#IND00
0.017950,-1.#IND00
0.017960,-1.#IND00
0.017970,-1.#IND00
0.017980,-1.#IND00
0.017990,-1.#IND00
0.018000,-1.#IND00
0.018010,-1.#IND00
0.018020,-1.#IND00
0.018030,-1.#IND00
0.018040,-1.#IND00
0.018050,-1.#IND00
0.018060,-1.#IND00
0.018070,-1.#IND00
0.018080,-1.#IND00
0.018090,-1.#IND00
0.018100,-1.#IND00
0.018110,-1.#IND00
0.018120,-1.#IND00
0.018130,-1.#IND00
0.018140,-1.#IND00
0.018150,-1.#IND00
0.018160,-1.#IND00
0.018170,-1.#IND00
0.018180,-1.#IND00
0.018190,-1.#IND00
0.018200,-1.#IND00
0.018210,-1.#IND00
0.018220,-1.#IND00
0.018230,-1.#IND00
0.018240,-1.#IND00
0.018250,-1.#IND00
0.018260,-1.#IND00
0.018270,-1.#IND00
0.018280,-1.#IND00
0.018290,-1.#IND00
0.018300,-1.#IND00
0.018310,-1.#IND00
0.018320,-1.#IND00
0.018330,-1.#IND00
0.018340,-1.#IND00
0.018350,-1.#IND00
0.018360,-1.#IND00
0.018370,-1.#IND00
0.018380,-1.#IND00
0.018390,-1.#IND00
0.018400,-1.#IND00
0.018410,-1.#IND00
0.018420,-1.#IND00
0.018430,-1.#IND00
0.018440,-1.#IND00
0.018450,-1.#IND00
0.018460,-1.#IND00
0.018470,-1.#IND00
0.018480,-1.#IND00
0.018490,-1.#IND00
0.018500,-1.#IND00
0.018510,-1.#IND00
0.018520,-1.#IND00
0.018530,-1.#IND00
0.018540,-1.#IND00
0.018550,-1.#IND00
0.018560,-1.#IND00
0.018570,-1.#IND00
0.018580,-1.#IND00
0.018590,-1.#IND00
0.018600,-1.#IND00
0.018610,-1.#IND00
0.018620,-1.#IND00
0.018630,-1.#IND00
0.018640,-1.#IND00
0.018650,-1.#IND00
0.018660,-1.#IND00
0.018670,-1.#IND00
0.018680,-1.#IND00
0.018690,-1.#IND00
0.018700,-1.#IND00
0.018710,-1.#IND00
0.018720,-1.#IND00
0.018730,-1.#IND00
0.018740,-1.#IND00
0.018750,-1.#IND00
0.018760,-1.#IND00
0.018770,-1.#IND00
0.018780,-1.#IND00
0.018790,-1.#IND00
0.018800,-1.#IND00
0.018810,-1.#IND00
0.018820,-1.#IND00
0.018830,-1.#IND00
0.018840,-1.#IND00
0.018850,-1.#IND00
0.018860,-1.#IND00
0.018870,-1.#IND00
0.018880,-1.#IND00
0.018890,-1.#IND00
0.018900,-1.#IND00
0.018910,-1.#IND00
0.018920,-1.#IND00
0.018930,-1.#IND00
0.018940,-1.#IND00
0.018950,-1.#IND00
0.018960,-1.#IND00
0.018970,-1.#IND00
0.018980,-1.#IND00
0.018990,-1.#IND00
0.019000,-1.#IND00
0.019010,-1.#IND00
0.019020,-1.#IND00
0.019030,-1.#IND00
0.019040,-1.#IND00
0.019050,-1.#IND00
0.019060,-1.#IND00
0.019070,-1.#IND00
0.019080,-1.#IND00
0.019090,-1.#IND00
0.019100,-1.#IND00
0.019110,-1.#IND00
0.019120,-1.#IND00
0.019130,-1.#IND00
0.019140,-1.#IND00
0.019150,-1.#IND00
0.019160,-1.#IND00
0.019170,-1.#IND00
0.019180,-1.#IND00
0.019190,-1.#IND00
0.019200,-1.#IND00
0.019210,-1.#IND00
0.019220,-1.#IND00
0.019230,-1.#IND00
0.019240,-1.#IND00
0.019250,-1.#IND00
0.019260,-1.#IND00
0.019270,-1.#IND00
0.019280,-1.#IND00
0.019290,-1.#IND00
0.019300,-1.#IND00
0.019310,-1.#IND00
0.019320,-1.#IND00
0.019330,-1.#IND00
0.019340,-1.#IND00
0.019350,-1.#IND00
0.019360,-1.#IND00
0.019370,-1.#IND00
0.019380,-1.#IND00
0.019390,-1.#IND00
0.019400,-1.#IND00
0.019410,-1.#IND00
0.019420,-1.#IND00
0.019430,-1.#IND00
0.019440,-1.#IND00
0.019450,-1.#IND00
0.019460,-1.#IND00
0.019470,-1.#IND00
0.019480,-1.#IND00
0.019490,-1.#IND00
0.019500,-1.#IND00
0.019510,-1.#IND00
0.019520,-1.#IND00
0.019530,-1.#IND00
0.019540,-1.#IND00
0.019550,-1.#IND00
0.019560,-1.#IND00
0.019570,-1.#IND00
0.019580,-1.#IND00
0.019590,-1.#IND00
0.019600,-1.#IND00
0.019610,-1.#IND00
0.019620,-1.#IND00
0.019630,-1.#IND00
0.019640,-1.#IND00
0.019650,-1.#IND00
0.019660,-1.#IND00
0.019670,-1.#IND00
0.019680,-1.#IND00
0.019690,-1.#IND00
0.019700,-1.#IND00
0.019710,-1.#IND00
0.019720,-1.#IND00
0.019730,-1.#IND00
0.019740,-1.#IND00
0.019750,-1.#IND00
0.019760,-1.#IND00
0.019770,-1.#IND00
0.019780,-1.#IND00
0.019790,-1.#IND00
0.019800,-1.#IND00
0.019810,-1.#IND00
0.019820,-1.#IND00
0.019830,-1.#IND00
0.019840,-1.#IND00
0.019850,-1.#IND00
0.019860,-1.#IND00
0.019870,-1.#IND00
0.019880,-1.#IND00
0.019890,-1.#IND00
0.019900,-1.#IND00
0.019910,-1.#IND00
0.019920,-1.#IND00
0.019930,-1.#IND00
0.019940,-1.#IND00
0.019950,-1.#IND00
0.019960,-1.#IND00
0.019970,-1.#IND00
0.019980,-1.#IND00
0.019990,-1.#IND00
0.020000,-1.#IND00
0.020010,-1.#IND00
0.020020,-1.#IND00
0.020030,-1.#IND00
0.020040,-1.#IND00
0.020050,-1.#IND00
0.020060,-1.#IND00
0.020070,-1.#IND00
0.020080,-1.#IND00
0.020090,-1.#IND00
0.020100,-1.#IND00
0.020110,-1.#IND00
0.020120,-1.#IND00
0.020130,-1.#IND00
0.020140,-1.#IND00
0.020150,-1.#IND00
0.020160,-1.#IND00
0.020170,-1.#IND00
0.020180,-1.#IND00
0.020190,-1.#IND00
0.020200,-1.#IND00
0.020210,-1.#IND00
0.020220,-1.#IND00
0.020230,-1.#IND00
0.020240,-1.#IND00
0.020250,-1.#IND00
0.020260,-1.#IND00
0.020270,-1.#IND00
0.020280,-1.#IND00
0.020290,-1.#IND00
0.020300,-1.#IND00
0.020310,-1.#IND00
0.020320,-1.#IND00
0.020330,-1.#IND00
0.020340,-1.#IND00
0.020350,-1.#IND00
0.020360,-1.#IND00
0.020370,-1.#IND00
0.020380,-1.#IND00
0.020390,-1.#IND00
0.020400,-1.#IND00
0.020410,-1.#IND00
0.020420,-1.#IND00
0.020430,-1.#IND00
0.020440,-1.#IND00
0.020450,-1.#IND00
0.020460,-1.#IND00
0.020470,-1.#IND00
0.020480,-1.#IND00
0.020490,-1.#IND00
0.020500,-1.#IND00
0.020510,-1.#IND00
0.020520,-1.#IND00
0.020530,-1.#IND00
0.020540,-1.#IND00
0.020550,-1.#IND00
0.020560,-1.#IND00
0.020570,-1.#IND00
0.020580,-1.#IND00
0.020590,-1.#IND00
0.020600,-1.#IND00
0.020610,-1.#IND00
0.020620,-1.#IND00
0.020630,-1.#IND00
