Waktu,Vc(V)
0.024450,50.000000
0.024460,-30.000000
0.024470,50.000000
0.024480,-30.000000
0.024490,50.000000
0.024500,-30.000000
0.024510,50.000000
0.024520,-30.000000
0.024530,50.000000
0.024540,-30.000000
0.024550,50.000000
0.024560,-30.000000
0.024570,50.000000
0.024580,-30.000000
0.024590,50.000000
0.024600,-30.000000
0.024610,50.000000
0.024620,-30.000000
0.024630,50.000000
0.024640,-30.000000
0.024650,50.000000
0.024660,-30.000000
0.024670,50.000000
0.024680,-30.000000
0.024690,50.000000
0.024700,-30.000000
0.024710,50.000000
0.024720,-30.000000
0.024730,50.000000
0.024740,-30.000000
0.024750,50.000000
0.024760,-30.000000
0.024770,50.000000
0.024780,-30.000000
0.024790,50.000000
0.024800,-30.000000
0.024810,50.000000
0.024820,-30.000000
0.024830,50.000000
0.024840,-30.000000
0.024850,50.000000
0.024860,-30.000000
0.024870,50.000000
0.024880,-30.000000
0.024890,50.000000
0.024900,-30.000000
0.024910,50.000000
0.024920,-30.000000
0.024930,50.000000
0.024940,-30.000000
0.024950,50.000000
0.024960,-30.000000
0.024970,50.000000
0.024980,-30.000000
0.024990,50.000000
0.025000,-30.000000
0.025010,50.000000
0.025020,-30.000000
0.025030,50.000000
0.025040,-30.000000
0.025050,50.000000
0.025060,-30.000000
0.025070,50.000000
0.025080,-30.000000
0.025090,50.000000
0.025100,-30.000000
0.025110,50.000000
0.025120,-30.000000
0.025130,50.000000
0.025140,-30.000000
0.025150,50.000000
0.025160,-30.000000
0.025170,50.000000
0.025180,-30.000000
0.025190,50.000000
0.025200,-30.000000
0.025210,50.000000
0.025220,-30.000000
0.025230,50.000000
0.025240,-30.000000
0.025250,50.000000
0.025260,-30.000000
0.025270,50.000000
0.025280,-30.000000
0.025290,50.000000
0.025300,-30.000000
0.025310,50.000000
0.025320,-30.000000
0.025330,50.000000
0.025340,-30.000000
0.025350,50.000000
0.025360,-30.000000
0.025370,50.000000
0.025380,-30.000000
0.025390,50.000000
0.025400,-30.000000
0.025410,50.000000
0.025420,-30.000000
0.025430,50.000000
0.025440,-30.000000
0.025450,50.000000
0.025460,-30.000000
0.025470,50.000000
0.025480,-30.000000
0.025490,50.000000
0.025500,-30.000000
0.025510,50.000000
0.025520,-30.000000
0.025530,50.000000
0.025540,-30.000000
0.025550,50.000000
0.025560,-30.000000
0.025570,50.000000
0.025580,-30.000000
0.025590,50.000000
0.025600,-30.000000
0.025610,50.000000
0.025620,-30.000000
0.025630,50.000000
0.025640,-30.000000
0.025650,50.000000
0.025660,-30.000000
0.025670,50.000000
0.025680,-30.000000
0.025690,50.000000
0.025700,-30.000000
0.025710,50.000000
0.025720,-30.000000
0.025730,50.000000
0.025740,-30.000000
0.025750,50.000000
0.025760,-30.000000
0.025770,50.000000
0.025780,-30.000000
0.025790,50.000000
0.025800,-30.000000
0.025810,50.000000
0.025820,-30.000000
0.025830,50.000000
0.025840,-30.000000
0.025850,50.000000
0.025860,-30.000000
0.025870,50.000000
0.025880,-30.000000
0.025890,50.000000
0.025900,-30.000000
0.025910,50.000000
0.025920,-30.000000
0.025930,50.000000
0.025940,-30.000000
0.025950,50.000000
0.025960,-30.000000
0.025970,50.000000
0.025980,-30.000000
0.025990,50.000000
0.026000,-30.000000
0.026010,50.000000
0.026020,-30.000000
0.026030,50.000000
0.026040,-30.000000
0.026050,50.000000
0.026060,-30.000000
0.026070,50.000000
0.026080,-30.000000
0.026090,50.000000
0.026100,-30.000000
0.026110,50.000000
0.026120,-30.000000
0.026130,50.000000
0.026140,-30.000000
0.026150,50.000000
0.026160,-30.000000
0.026170,50.000000
0.026180,-30.000000
0.026190,50.000000
0.026200,-30.000000
0.026210,50.000000
0.026220,-30.000000
0.026230,50.000000
0.026240,-30.000000
0.026250,50.000000
0.026260,-30.000000
0.026270,50.000000
0.026280,-30.000000
0.026290,50.000000
0.026300,-30.000000
0.026310,50.000000
0.026320,-30.000000
0.026330,50.000000
0.026340,-30.000000
0.026350,50.000000
0.026360,-30.000000
0.026370,50.000000
0.026380,-30.000000
0.026390,50.000000
0.026400,-30.000000
0.026410,50.000000
0.026420,-30.000000
0.026430,50.000000
0.026440,-30.000000
0.026450,50.000000
0.026460,-30.000000
0.026470,50.000000
0.026480,-30.000000
0.026490,50.000000
0.026500,-30.000000
0.026510,50.000000
0.026520,-30.000000
0.026530,50.000000
0.026540,-30.000000
0.026550,50.000000
0.026560,-30.000000
0.026570,50.000000
0.026580,-30.000000
0.026590,50.000000
0.026600,-30.000000
0.026610,50.000000
0.026620,-30.000000
0.026630,50.000000
0.026640,-30.000000
0.026650,50.000000
0.026660,-30.000000
0.026670,50.000000
0.026680,-30.000000
0.026690,50.000000
0.026700,-30.000000
0.026710,50.000000
0.026720,-30.000000
0.026730,50.000000
0.026740,-30.000000
0.026750,50.000000
0.026760,-30.000000
0.026770,50.000000
0.026780,-30.000000
0.026790,50.000000
0.026800,-30.000000
0.026810,50.000000
0.026820,-30.000000
0.026830,50.000000
0.026840,-30.000000
0.026850,50.000000
0.026860,-30.000000
0.026870,50.000000
0.026880,-30.000000
0.026890,50.000000
0.026900,-30.000000
0.026910,50.000000
0.026920,-30.000000
0.026930,50.000000
0.026940,-30.000000
0.026950,50.000000
0.026960,-30.000000
0.026970,50.000000
0.026980,-30.000000
0.026990,50.000000
0.027000,-30.000000
0.027010,50.000000
0.027020,-30.000000
0.027030,50.000000
0.027040,-30.000000
0.027050,50.000000
0.027060,-30.000000
0.027070,50.000000
0.027080,-30.000000
0.027090,50.000000
0.027100,-30.000000
0.027110,50.000000
0.027120,-30.000000
0.027130,50.000000
0.027140,-30.000000
0.027150,50.000000
0.027160,-30.000000
0.027170,50.000000
0.027180,-30.000000
0.027190,50.000000
0.027200,-30.000000
0.027210,50.000000
0.027220,-30.000000
0.027230,50.000000
0.027240,-30.000000
0.027250,50.000000
0.027260,-30.000000
0.027270,50.000000
0.027280,-30.000000
0.027290,50.000000
0.027300,-30.000000
0.027310,50.000000
0.027320,-30.000000
0.027330,50.000000
0.027340,-30.000000
0.027350,50.000000
0.027360,-30.000000
0.027370,50.000000
0.027380,-30.000000
0.027390,50.000000
0.027400,-30.000000
0.027410,50.000000
0.027420,-30.000000
0.027430,50.000000
0.027440,-30.000000
0.027450,50.000000
0.027460,-30.000000
0.027470,50.000000
0.027480,-30.000000
0.027490,50.000000
0.027500,-30.000000
0.027510,50.000000
0.027520,-30.000000
0.027530,50.000000
0.027540,-30.000000
0.027550,50.000000
0.027560,-30.000000
0.027570,50.000000
0.027580,-30.000000
0.027590,50.000000
0.027600,-30.000000
0.027610,50.000000
0.027620,-30.000000
0.027630,50.000000
0.027640,-30.000000
0.027650,50.000000
0.027660,-30.000000
0.027670,50.000000
0.027680,-30.000000
0.027690,50.000000
0.027700,-30.000000
0.027710,50.000000
0.027720,-30.000000
0.027730,50.000000
0.027740,-30.000000
0.027750,50.000000
0.027760,-30.000000
0.027770,50.000000
0.027780,-30.000000
0.027790,50.000000
0.027800,-30.000000
0.027810,50.000000
0.027820,-30.000000
0.027830,50.000000
0.027840,-30.000000
0.027850,50.000000
0.027860,-30.000000
0.027870,50.000000
0.027880,-30.000000
0.027890,50.000000
0.027900,-30.000000
0.027910,50.000000
0.027920,-30.000000
0.027930,50.000000
0.027940,-30.000000
0.027950,50.000000
0.027960,-30.000000
0.027970,50.000000
0.027980,-30.000000
0.027990,50.000000
0.028000,-30.000000
0.028010,50.000000
0.028020,-30.000000
0.028030,50.000000
0.028040,-30.000000
0.028050,50.000000
0.028060,-30.000000
0.028070,50.000000
0.028080,-30.000000
0.028090,50.000000
0.028100,-30.000000
0.028110,50.000000
0.028120,-30.000000
0.028130,50.000000
0.028140,-30.000000
0.028150,50.000000
0.028160,-30.000000
0.028170,50.000000
0.028180,-30.000000
0.028190,50.000000
0.028200,-30.000000
0.028210,50.000000
0.028220,-30.000000
0.028230,50.000000
0.028240,-30.000000
0.028250,50.000000
0.028260,-30.000000
0.028270,50.000000
0.028280,-30.000000
0.028290,50.000000
0.028300,-30.000000
0.028310,50.000000
0.028320,-30.000000
0.028330,50.000000
0.028340,-30.000000
0.028350,50.000000
0.028360,-30.000000
0.028370,50.000000
0.028380,-30.000000
0.028390,50.000000
0.028400,-30.000000
0.028410,50.000000
0.028420,-30.000000
0.028430,50.000000
0.028440,-30.000000
0.028450,50.000000
0.028460,-30.000000
0.028470,50.000000
0.028480,-30.000000
0.028490,50.000000
0.028500,-30.000000
0.028510,50.000000
0.028520,-30.000000
0.028530,50.000000
0.028540,-30.000000
0.028550,50.000000
0.028560,-30.000000
0.028570,50.000000
0.028580,-30.000000
0.028590,50.000000
0.028600,-30.000000
0.028610,50.000000
0.028620,-30.000000
0.028630,50.000000
0.028640,-30.000000
0.028650,50.000000
0.028660,-30.000000
0.028670,50.000000
0.028680,-30.000000
0.028690,50.000000
0.028700,-30.000000
0.028710,50.000000
0.028720,-30.000000
0.028730,50.000000
0.028740,-30.000000
0.028750,50.000000
0.028760,-30.000000
0.028770,50.000000
0.028780,-30.000000
0.028790,50.000000
0.028800,-30.000000
0.028810,50.000000
0.028820,-30.000000
0.028830,50.000000
0.028840,-30.000000
0.028850,50.000000
0.028860,-30.000000
0.028870,50.000000
0.028880,-30.000000
0.028890,50.000000
0.028900,-30.000000
0.028910,50.000000
0.028920,-30.000000
0.028930,50.000000
0.028940,-30.000000
0.028950,50.000000
0.028960,-30.000000
0.028970,50.000000
0.028980,-30.000000
0.028990,50.000000
0.029000,-30.000000
0.029010,50.000000
0.029020,-30.000000
0.029030,50.000000
0.029040,-30.000000
0.029050,50.000000
0.029060,-30.000000
0.029070,50.000000
0.029080,-30.000000
0.029090,50.000000
0.029100,-30.000000
0.029110,50.000000
0.029120,-30.000000
0.029130,50.000000
0.029140,-30.000000
0.029150,50.000000
0.029160,-30.000000
0.029170,50.000000
0.029180,-30.000000
0.029190,50.000000
0.029200,-30.000000
0.029210,50.000000
0.029220,-30.000000
0.029230,50.000000
0.029240,-30.000000
0.029250,50.000000
0.029260,-30.000000
0.029270,50.000000
0.029280,-30.000000
0.029290,50.000000
0.029300,-30.000000
0.029310,50.000000
0.029320,-30.000000
0.029330,50.000000
0.029340,-30.000000
0.029350,50.000000
0.029360,-30.000000
0.029370,50.000000
0.029380,-30.000000
0.029390,50.000000
0.029400,-30.000000
0.029410,50.000000
0.029420,-30.000000
0.029430,50.000000
0.029440,-30.000000
0.029450,50.000000
0.029460,-30.000000
0.029470,50.000000
0.029480,-30.000000
0.029490,50.000000
0.029500,-30.000000
0.029510,50.000000
0.029520,-30.000000
0.029530,50.000000
0.029540,-30.000000
0.029550,50.000000
0.029560,-30.000000
0.029570,50.000000
0.029580,-30.000000
0.029590,50.000000
0.029600,-30.000000
0.029610,50.000000
0.029620,-30.000000
0.029630,50.000000
0.029640,-30.000000
0.029650,50.000000
0.029660,-30.000000
0.029670,50.000000
0.029680,-30.000000
0.029690,50.000000
0.029700,-30.000000
0.029710,50.000000
0.029720,-30.000000
0.029730,50.000000
0.029740,-30.000000
0.029750,50.000000
0.029760,-30.000000
0.029770,50.000000
0.029780,-30.000000
0.029790,50.000000
0.029800,-30.000000
0.029810,50.000000
0.029820,-30.000000
0.029830,50.000000
0.029840,-30.000000
0.029850,50.000000
0.029860,-30.000000
0.029870,50.000000
0.029880,-30.000000
0.029890,50.000000
0.029900,-30.000000
0.029910,50.000000
0.029920,-30.000000
0.029930,50.000000
0.029940,-30.000000
0.029950,50.000000
0.029960,-30.000000
0.029970,50.000000
0.029980,-30.000000
0.029990,50.000000
0.030000,-30.000000
0.030010,50.000000
0.030020,-30.000000
0.030030,50.000000
0.030040,-30.000000
0.030050,50.000000
0.030060,-30.000000
0.030070,50.000000
0.030080,-30.000000
0.030090,50.000000
0.030100,-30.000000
0.030110,50.000000
0.030120,-30.000000
0.030130,50.000000
0.030140,-30.000000
0.030150,50.000000
0.030160,-30.000000
0.030170,50.000000
0.030180,-30.000000
0.030190,50.000000
0.030200,-30.000000
0.030210,50.000000
0.030220,-30.000000
0.030230,50.000000
0.030240,-30.000000
0.030250,50.000000
0.030260,-30.000000
0.030270,50.000000
0.030280,-30.000000
0.030290,50.000000
0.030300,-30.000000
0.030310,50.000000
0.030320,-30.000000
0.030330,50.000000
0.030340,-30.000000
0.030350,50.000000
0.030360,-30.000000
0.030370,50.000000
0.030380,-30.000000
0.030390,50.000000
0.030400,-30.000000
0.030410,50.000000
0.030420,-30.000000
0.030430,50.000000
0.030440,-30.000000
0.030450,50.000000
0.030460,-30.000000
0.030470,50.000000
0.030480,-30.000000
0.030490,50.000000
0.030500,-30.000000
0.030510,50.000000
0.030520,-30.000000
0.030530,50.000000
0.030540,-30.000000
0.030550,50.000000
0.030560,-30.000000
0.030570,50.000000
0.030580,-30.000000
0.030590,50.000000
0.030600,-30.000000
0.030610,50.000000
0.030620,-30.000000
0.030630,50.000000
0.030640,-30.000000
0.030650,50.000000
0.030660,-30.000000
0.030670,50.000000
0.030680,-30.000000
0.030690,50.000000
0.030700,-30.000000
0.030710,50.000000
0.030720,-30.000000
0.030730,50.000000
0.030740,-30.000000
0.030750,50.000000
0.030760,-30.000000
0.030770,50.000000
0.030780,-30.000000
0.030790,50.000000
0.030800,-30.000000
0.030810,50.000000
0.030820,-30.000000
0.030830,50.000000
0.030840,-30.000000
0.030850,50.000000
0.030860,-30.000000
0.030870,50.000000
0.030880,-30.000000
0.030890,50.000000
0.030900,-30.000000
0.030910,50.000000
0.030920,-30.000000
0.030930,50.000000
0.030940,-30.000000
0.030950,50.000000
0.030960,-30.000000
0.030970,50.000000
0.030980,-30.000000
0.030990,50.000000
0.031000,-30.000000
0.031010,50.000000
0.031020,-30.000000
0.031030,50.000000
0.031040,-30.000000
0.031050,50.000000
0.031060,-30.000000
0.031070,50.000000
0.031080,-30.000000
0.031090,50.000000
0.031100,-30.000000
0.031110,50.000000
0.031120,-30.000000
0.031130,50.000000
0.031140,-30.000000
0.031150,50.000000
0.031160,-30.000000
0.031170,50.000000
0.031180,-30.000000
0.031190,50.000000
0.031200,-30.000000
0.031210,50.000000
0.031220,-30.000000
0.031230,50.000000
0.031240,-30.000000
0.031250,50.000000
0.031260,-30.000000
0.031270,50.000000
0.031280,-30.000000
0.031290,50.000000
0.031300,-30.000000
0.031310,50.000000
0.031320,-30.000000
0.031330,50.000000
0.031340,-30.000000
0.031350,50.000000
0.031360,-30.000000
0.031370,50.000000
0.031380,-30.000000
0.031390,50.000000
0.031400,-30.000000
0.031410,50.000000
0.031420,-30.000000
0.031430,50.000000
0.031440,-30.000000
0.031450,50.000000
0.031460,-30.000000
0.031470,50.000000
0.031480,-30.000000
0.031490,50.000000
0.031500,-30.000000
0.031510,50.000000
0.031520,-30.000000
0.031530,50.000000
0.031540,-30.000000
0.031550,50.000000
0.031560,-30.000000
0.031570,50.000000
0.031580,-30.000000
0.031590,50.000000
0.031600,-30.000000
0.031610,50.000000
0.031620,-30.000000
0.031630,50.000000
0.031640,-30.000000
0.031650,50.000000
0.031660,-30.000000
0.031670,50.000000
0.031680,-30.000000
0.031690,50.000000
0.031700,-30.000000
0.031710,50.000000
0.031720,-30.000000
0.031730,50.000000
0.031740,-30.000000
0.031750,50.000000
0.031760,-30.000000
0.031770,50.000000
0.031780,-30.000000
0.031790,50.000000
0.031800,-30.000000
0.031810,50.000000
0.031820,-30.000000
0.031830,50.000000
0.031840,-30.000000
0.031850,50.000000
0.031860,-30.000000
0.031870,50.000000
0.031880,-30.000000
0.031890,50.000000
0.031900,-30.000000
0.031910,50.000000
0.031920,-30.000000
0.031930,50.000000
0.031940,-30.000000
0.031950,50.000000
0.031960,-30.000000
0.031970,50.000000
0.031980,-30.000000
0.031990,50.000000
0.032000,-30.000000
0.032010,50.000000
0.032020,-30.000000
0.032030,50.000000
0.032040,-30.000000
0.032050,50.000000
0.032060,-30.000000
0.032070,50.000000
0.032080,-30.000000
0.032090,50.000000
0.032100,-30.000000
0.032110,50.000000
0.032120,-30.000000
0.032130,50.000000
0.032140,-30.000000
0.032150,50.000000
0.032160,-30.000000
0.032170,50.000000
0.032180,-30.000000
0.032190,50.000000
0.032200,-30.000000
0.032210,50.000000
0.032220,-30.000000
0.032230,50.000000
0.032240,-30.000000
0.032250,50.000000
0.032260,-30.000000
0.032270,50.000000
0.032280,-30.000000
0.032290,50.000000
0.032300,-30.000000
0.032310,50.000000
0.032320,-30.000000
0.032330,50.000000
0.032340,-30.000000
0.032350,50.000000
0.032360,-30.000000
0.032370,50.000000
0.032380,-30.000000
0.032390,50.000000
0.032400,-30.000000
0.032410,50.000000
0.032420,-30.000000
0.032430,50.000000
0.032440,-30.000000
0.032450,50.000000
0.032460,-30.000000
0.032470,50.000000
0.032480,-30.000000
0.032490,50.000000
0.032500,-30.000000
0.032510,50.000000
0.032520,-30.000000
0.032530,50.000000
0.032540,-30.000000
0.032550,50.000000
0.032560,-30.000000
0.032570,50.000000
0.032580,-30.000000
0.032590,50.000000
0.032600,-30.000000
0.032610,50.000000
0.032620,-30.000000
0.032630,50.000000
0.032640,-30.000000
0.032650,50.000000
0.032660,-30.000000
0.032670,50.000000
0.032680,-30.000000
0.032690,50.000000
0.032700,-30.000000
0.032710,50.000000
0.032720,-30.000000
0.032730,50.000000
0.032740,-30.000000
0.032750,50.000000
0.032760,-30.000000
0.032770,50.000000
0.032780,-30.000000
0.032790,50.000000
0.032800,-30.000000
0.032810,50.000000
0.032820,-30.000000
0.032830,50.000000
0.032840,-30.000000
0.032850,50.000000
0.032860,-30.000000
0.032870,50.000000
0.032880,-30.000000
0.032890,50.000000
0.032900,-30.000000
0.032910,50.000000
0.032920,-30.000000
0.032930,50.000000
0.032940,-30.000000
0.032950,50.000000
0.032960,-30.000000
0.032970,50.000000
0.032980,-30.000000
0.032990,50.000000
0.033000,-30.000000
0.033010,50.000000
0.033020,-30.000000
0.033030,50.000000
0.033040,-30.000000
0.033050,50.000000
0.033060,-30.000000
0.033070,50.000000
0.033080,-30.000000
0.033090,50.000000
0.033100,-30.000000
0.033110,50.000000
0.033120,-30.000000
0.033130,50.000000
0.033140,-30.000000
0.033150,50.000000
0.033160,-30.000000
0.033170,50.000000
0.033180,-30.000000
0.033190,50.000000
0.033200,-30.000000
0.033210,50.000000
0.033220,-30.000000
0.033230,50.000000
0.033240,-30.000000
0.033250,50.000000
0.033260,-30.000000
0.033270,50.000000
0.033280,-30.000000
0.033290,50.000000
0.033300,-30.000000
0.033310,50.000000
0.033320,-30.000000
0.033330,50.000000
0.033340,-30.000000
0.033350,50.000000
0.033360,-30.000000
0.033370,50.000000
0.033380,-30.000000
0.033390,50.000000
0.033400,-30.000000
0.033410,50.000000
0.033420,-30.000000
0.033430,50.000000
0.033440,-30.000000
0.033450,50.000000
0.033460,-30.000000
0.033470,50.000000
0.033480,-30.000000
0.033490,50.000000
0.033500,-30.000000
0.033510,50.000000
0.033520,-30.000000
0.033530,50.000000
0.033540,-30.000000
0.033550,50.000000
0.033560,-30.000000
0.033570,50.000000
0.033580,-30.000000
0.033590,50.000000
0.033600,-30.000000
0.033610,50.000000
0.033620,-30.000000
0.033630,50.000000
0.033640,-30.000000
0.033650,50.000000
0.033660,-30.000000
0.033670,50.000000
0.033680,-30.000000
0.033690,50.000000
0.033700,-30.000000
0.033710,50.000000
0.033720,-30.000000
0.033730,50.000000
0.033740,-30.000000
0.033750,50.000000
0.033760,-30.000000
0.033770,50.000000
0.033780,-30.000000
0.033790,50.000000
0.033800,-30.000000
0.033810,50.000000
0.033820,-30.000000
0.033830,50.000000
0.033840,-30.000000
0.033850,50.000000
0.033860,-30.000000
0.033870,50.000000
0.033880,-30.000000
0.033890,50.000000
0.033900,-30.000000
0.033910,50.000000
0.033920,-30.000000
0.033930,50.000000
0.033940,-30.000000
0.033950,50.000000
0.033960,-30.000000
0.033970,50.000000
0.033980,-30.000000
0.033990,50.000000
0.034000,-30.000000
0.034010,50.000000
0.034020,-30.000000
0.034030,50.000000
0.034040,-30.000000
0.034050,50.000000
0.034060,-30.000000
0.034070,50.000000
0.034080,-30.000000
0.034090,50.000000
0.034100,-30.000000
0.034110,50.000000
0.034120,-30.000000
0.034130,50.000000
0.034140,-30.000000
0.034150,50.000000
0.034160,-30.000000
0.034170,50.000000
0.034180,-30.000000
0.034190,50.000000
0.034200,-30.000000
0.034210,50.000000
0.034220,-30.000000
0.034230,50.000000
0.034240,-30.000000
0.034250,50.000000
0.034260,-30.000000
0.034270,50.000000
0.034280,-30.000000
0.034290,50.000000
0.034300,-30.000000
0.034310,50.000000
0.034320,-30.000000
0.034330,50.000000
0.034340,-30.000000
0.034350,50.000000
0.034360,-30.000000
0.034370,50.000000
0.034380,-30.000000
0.034390,50.000000
0.034400,-30.000000
0.034410,50.000000
0.034420,-30.000000
0.034430,50.000000
0.034440,-30.000000
0.034450,50.000000
0.034460,-30.000000
0.034470,50.000000
0.034480,-30.000000
0.034490,50.000000
0.034500,-30.000000
0.034510,50.000000
0.034520,-30.000000
0.034530,50.000000
0.034540,-30.000000
0.034550,50.000000
0.034560,-30.000000
0.034570,50.000000
0.034580,-30.000000
0.034590,50.000000
0.034600,-30.000000
0.034610,50.000000
0.034620,-30.000000
0.034630,50.000000
0.034640,-30.000000
0.034650,50.000000
0.034660,-30.000000
0.034670,50.000000
0.034680,-30.000000
0.034690,50.000000
0.034700,-30.000000
0.034710,50.000000
0.034720,-30.000000
0.034730,50.000000
0.034740,-30.000000
0.034750,50.000000
0.034760,-30.000000
0.034770,50.000000
0.034780,-30.000000
0.034790,50.000000
0.034800,-30.000000
0.034810,50.000000
0.034820,-30.000000
0.034830,50.000000
0.034840,-30.000000
0.034850,50.000000
0.034860,-30.000000
0.034870,50.000000
0.034880,-30.000000
0.034890,50.000000
0.034900,-30.000000
0.034910,50.000000
0.034920,-30.000000
0.034930,50.000000
0.034940,-30.000000
0.034950,50.000000
0.034960,-30.000000
0.034970,50.000000
0.034980,-30.000000
0.034990,50.000000
0.035000,-30.000000
0.035010,50.000000
0.035020,-30.000000
0.035030,50.000000
0.035040,-30.000000
0.035050,50.000000
0.035060,-30.000000
0.035070,50.000000
0.035080,-30.000000
0.035090,50.000000
0.035100,-30.000000
0.035110,50.000000
0.035120,-30.000000
0.035130,50.000000
0.035140,-30.000000
0.035150,50.000000
0.035160,-30.000000
0.035170,50.000000
0.035180,-30.000000
0.035190,50.000000
0.035200,-30.000000
0.035210,50.000000
0.035220,-30.000000
0.035230,50.000000
0.035240,-30.000000
0.035250,50.000000
0.035260,-30.000000
0.035270,50.000000
0.035280,-30.000000
0.035290,50.000000
0.035300,-30.000000
0.035310,50.000000
0.035320,-30.000000
0.035330,50.000000
0.035340,-30.000000
0.035350,50.000000
0.035360,-30.000000
0.035370,50.000000
0.035380,-30.000000
0.035390,50.000000
0.035400,-30.000000
0.035410,50.000000
0.035420,-30.000000
0.035430,50.000000
0.035440,-30.000000
0.035450,50.000000
0.035460,-30.000000
0.035470,50.000000
0.035480,-30.000000
0.035490,50.000000
0.035500,-30.000000
0.035510,50.000000
0.035520,-30.000000
0.035530,50.000000
0.035540,-30.000000
0.035550,50.000000
0.035560,-30.000000
0.035570,50.000000
0.035580,-30.000000
0.035590,50.000000
0.035600,-30.000000
0.035610,50.000000
0.035620,-30.000000
0.035630,50.000000
0.035640,-30.000000
0.035650,50.000000
0.035660,-30.000000
0.035670,50.000000
0.035680,-30.000000
0.035690,50.000000
0.035700,-30.000000
0.035710,50.000000
0.035720,-30.000000
0.035730,50.000000
0.035740,-30.000000
0.035750,50.000000
0.035760,-30.000000
0.035770,50.000000
0.035780,-30.000000
0.035790,50.000000
0.035800,-30.000000
0.035810,50.000000
0.035820,-30.000000
0.035830,50.000000
0.035840,-30.000000
0.035850,50.000000
0.035860,-30.000000
0.035870,50.000000
0.035880,-30.000000
0.035890,50.000000
0.035900,-30.000000
0.035910,50.000000
0.035920,-30.000000
0.035930,50.000000
0.035940,-30.000000
0.035950,50.000000
0.035960,-30.000000
0.035970,50.000000
0.035980,-30.000000
0.035990,50.000000
0.036000,-30.000000
0.036010,50.000000
0.036020,-30.000000
0.036030,50.000000
0.036040,-30.000000
0.036050,50.000000
0.036060,-30.000000
0.036070,50.000000
0.036080,-30.000000
0.036090,50.000000
0.036100,-30.000000
0.036110,50.000000
0.036120,-30.000000
0.036130,50.000000
0.036140,-30.000000
0.036150,50.000000
0.036160,-30.000000
0.036170,50.000000
0.036180,-30.000000
0.036190,50.000000
0.036200,-30.000000
0.036210,50.000000
0.036220,-30.000000
0.036230,50.000000
0.036240,-30.000000
0.036250,50.000000
0.036260,-30.000000
0.036270,50.000000
0.036280,-30.000000
0.036290,50.000000
0.036300,-30.000000
0.036310,50.000000
0.036320,-30.000000
0.036330,50.000000
0.036340,-30.000000
0.036350,50.000000
0.036360,-30.000000
0.036370,50.000000
0.036380,-30.000000
0.036390,50.000000
0.036400,-30.000000
0.036410,50.000000
0.036420,-30.000000
0.036430,50.000000
0.036440,-30.000000
0.036450,50.000000
0.036460,-30.000000
0.036470,50.000000
0.036480,-30.000000
0.036490,50.000000
0.036500,-30.000000
0.036510,50.000000
0.036520,-30.000000
0.036530,50.000000
0.036540,-30.000000
0.036550,50.000000
0.036560,-30.000000
0.036570,50.000000
0.036580,-30.000000
0.036590,50.000000
0.036600,-30.000000
0.036610,50.000000
0.036620,-30.000000
0.036630,50.000000
0.036640,-30.000000
0.036650,50.000000
0.036660,-30.000000
0.036670,50.000000
0.036680,-30.000000
0.036690,50.000000
0.036700,-30.000000
0.036710,50.000000
0.036720,-30.000000
0.036730,50.000000
0.036740,-30.000000
0.036750,50.000000
0.036760,-30.000000
0.036770,50.000000
0.036780,-30.000000
0.036790,50.000000
0.036800,-30.000000
0.036810,50.000000
0.036820,-30.000000
0.036830,50.000000
0.036840,-30.000000
0.036850,50.000000
0.036860,-30.000000
0.036870,50.000000
0.036880,-30.000000
0.036890,50.000000
0.036900,-30.000000
0.036910,50.000000
0.036920,-30.000000
0.036930,50.000000
0.036940,-30.000000
0.036950,50.000000
0.036960,-30.000000
0.036970,50.000000
0.036980,-30.000000
0.036990,50.000000
0.037000,-30.000000
0.037010,50.000000
0.037020,-30.000000
0.037030,50.000000
0.037040,-30.000000
0.037050,50.000000
0.037060,-30.000000
0.037070,50.000000
0.037080,-30.000000
0.037090,50.000000
0.037100,-30.000000
0.037110,50.000000
0.037120,-30.000000
0.037130,50.000000
0.037140,-30.000000
0.037150,50.000000
0.037160,-30.000000
0.037170,50.000000
0.037180,-30.000000
0.037190,50.000000
0.037200,-30.000000
0.037210,50.000000
0.037220,-30.000000
0.037230,50.000000
0.037240,-30.000000
0.037250,50.000000
0.037260,-30.000000
0.037270,50.000000
0.037280,-30.000000
0.037290,50.000000
0.037300,-30.000000
0.037310,50.000000
0.037320,-30.000000
0.037330,50.000000
0.037340,-30.000000
0.037350,50.000000
0.037360,-30.000000
0.037370,50.000000
0.037380,-30.000000
0.037390,50.000000
0.037400,-30.000000
0.037410,50.000000
0.037420,-30.000000
0.037430,50.000000
0.037440,-30.000000
0.037450,50.000000
0.037460,-30.000000
0.037470,50.000000
0.037480,-30.000000
0.037490,50.000000
0.037500,-30.000000
0.037510,50.000000
0.037520,-30.000000
0.037530,50.000000
0.037540,-30.000000
0.037550,50.000000
0.037560,-30.000000
0.037570,50.000000
0.037580,-30.000000
0.037590,50.000000
0.037600,-30.000000
0.037610,50.000000
0.037620,-30.000000
0.037630,50.000000
0.037640,-30.000000
0.037650,50.000000
0.037660,-30.000000
0.037670,50.000000
0.037680,-30.000000
0.037690,50.000000
0.037700,-30.000000
0.037710,50.000000
0.037720,-30.000000
0.037730,50.000000
0.037740,-30.000000
0.037750,50.000000
0.037760,-30.000000
